epoch,hidden_channels,num_layers,num_epoch,patience,lr,weight_decay,conv_type,aggr,end,dropout,p,factor,eta_min,T_max,lr_scheduler,optimizer,type_model,scaler,dim_reduction,num_head,pca_threshold,eps
300,64,2,300,50,0.001,0.0,Transformer,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HGNN,no,no,2.0,,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HGNN,no,no,2.0,,
221,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HGNN,no,no,2.0,,
300,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HGNN,no,no,4.0,,
300,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HGNN,no,no,4.0,,
205,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HGNN,no,no,4.0,,
300,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HGNN,no,no,4.0,,
300,32,2,300,50,0.001,0.0,SAGE,mean,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,0.0,SAGE,sum,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,0.0,SAGE,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,0.0,SAGE,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,0.0,SAGE,mean,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,0.0,SAGE,sum,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,0.0,SAGE,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,0.0,SAGE,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,128,2,300,50,0.001,0.0,SAGE,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,128,2,300,50,0.001,0.0,SAGE,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,128,2,300,50,0.001,0.0,SAGE,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,128,2,300,50,0.001,0.0,SAGE,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,128,2,300,50,0.001,0.0,SAGE,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,128,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,128,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,32,2,300,50,0.001,0.0,SAGE,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,0.0,SAGE,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,32,2,300,50,0.001,0.0,SAGE,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,0.0,SAGE,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,128,2,300,50,0.001,0.0,SAGE,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,128,2,300,50,0.001,0.0,SAGE,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,128,2,300,50,0.001,0.0,SAGE,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,128,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
253,128,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,128,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,0.0,SAGE,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,0.0,SAGE,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,32,2,300,50,0.001,0.0,SAGE,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,0.0,SAGE,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,64,2,300,50,0.001,0.0,SAGE,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,0.0,SAGE,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,0.0,SAGE,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,0.0,SAGE,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,0.0,SAGE,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,0.0,SAGE,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,0.0,SAGE,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,0.0,SAGE,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,128,2,300,50,0.001,0.0,SAGE,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,128,2,300,50,0.001,0.0,SAGE,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,0.0,SAGE,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,0.0,SAGE,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,64,2,300,50,0.001,0.0,SAGE,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,0.0,SAGE,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
154,64,2,300,50,0.001,0.0,SAGE,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,0.0,SAGE,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,64,2,300,50,0.001,0.0,SAGE,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
154,64,2,300,50,0.001,0.0,SAGE,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
154,64,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,,,
300,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,4.0,,
300,64,2,300,50,0.001,0.0,SAGE,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HeteroGNN,no,no,2.0,,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,2.0,,
300,128,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,,,
300,64,2,300,50,0.001,0.0005,Transformer,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,2.0,,
300,32,2,300,50,0.001,0.0005,Transformer,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,4.0,,
300,64,2,300,50,0.001,0.0,Transformer,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,2.0,,
300,128,2,300,50,0.001,0.0,SAGE,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,,,
300,128,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,2.0,,
300,128,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,,,
300,128,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HeteroGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,,,
300,128,2,300,50,0.001,0.0,SAGE,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,,,
300,64,2,300,50,0.001,0.0,Transformer,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,2.0,,
300,64,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,2.0,,
300,64,2,300,50,0.001,0.0005,Transformer,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,2.0,,
272,64,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,2.0,,
300,128,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,,,
300,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,4.0,,
300,64,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,2.0,,
300,128,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,,,
132,64,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,2.0,,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,2.0,,
300,64,2,300,50,0.001,0.0005,Transformer,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,2.0,,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HeteroGNN,no,no,4.0,,
275,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,4.0,,
300,64,2,300,50,0.001,0.0,Transformer,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HeteroGNN,no,no,2.0,,
300,32,2,300,50,0.001,0.0005,Transformer,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,4.0,,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,2.0,,
300,64,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,2.0,,
300,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HeteroGNN,no,no,5.0,,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HeteroGNN,no,no,4.0,,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,2.0,,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,4.0,,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,2.0,,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,2.0,,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,2.0,,
272,64,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HGNN,no,no,2.0,,
300,32,2,300,50,0.001,0.0005,Transformer,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,4.0,,
300,64,2,300,50,0.001,0.0005,Transformer,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,2.0,,
300,64,2,300,50,0.001,0.0005,Transformer,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,2.0,,
300,64,2,300,50,0.001,0.0005,Transformer,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,2.0,,
300,64,2,300,50,0.001,0.0,Transformer,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,2.0,,
300,128,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,no,no,4.0,,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,no,no,4.0,,
300,64,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,no,no,2.0,,
300,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,no,no,5.0,,
300,64,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HGNN,no,no,2.0,,
300,64,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HGNN,no,no,2.0,,
132,64,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HGNN,no,no,2.0,,
300,64,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HGNN,no,no,2.0,,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HGNN,no,no,2.0,,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HGNN,no,no,2.0,,
275,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HGNN,no,no,4.0,,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HGNN,no,no,4.0,,
300,128,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,128,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,no,no,,,
300,128,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,128,2,300,50,0.001,0.0,SAGE,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,128,2,300,50,0.001,0.0,SAGE,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,128,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,128,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HeteroGNN,no,no,2.0,,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HeteroGNN,no,no,4.0,,
300,32,2,300,50,0.001,0.0,SAGE,mean,True,0.1,,,1e-05,10.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,,,
300,64,2,300,50,0.001,0.0,SAGE,sum,True,0.1,,,1e-05,10.0,CosineAnnealingLR,Adam,HeteroGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,2.0,,
1000,128,2,1000,100,0.001,0.0,SAGE,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,AdamW,HeteroGNN,no,no,,,
300,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HeteroGNN,no,no,5.0,,
300,32,2,300,50,0.001,1e-05,SAGE,mean,True,0.1,5.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,,,
300,64,2,300,50,0.001,0.0,Transformer,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,3.0,,
300,64,2,300,50,0.001,1e-05,SAGE,sum,True,0.1,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,,,
300,64,2,300,50,0.001,0.0,SAGE,mean,True,0.1,5.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,,,
300,128,2,300,50,0.001,0.0,SAGE,sum,True,0.1,,,1e-05,15.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,sum,True,0.1,,,1e-05,10.0,CosineAnnealingLR,Adam,HeteroGNN,no,no,,,
1000,128,2,1000,100,0.001,1e-05,SAGE,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,sum,True,0.1,5.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.1,,,1e-05,15.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,,,
300,128,2,300,50,0.001,0.0,SAGE,mean,True,0.1,5.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,,,
300,64,2,300,50,0.001,0.0,SAGE,sum,True,0.1,5.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,mean,True,0.1,,,1e-05,10.0,CosineAnnealingLR,Adam,HeteroGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.1,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,,,
300,64,2,300,50,0.001,0.0005,Transformer,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,2.0,,
300,64,2,300,50,0.001,1e-05,SAGE,sum,True,0.1,,,1e-05,15.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,sum,True,0.1,,,1e-05,15.0,CosineAnnealingLR,Adam,HeteroGNN,no,no,,,
300,64,2,300,50,0.001,0.0,Transformer,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,2.0,,
300,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,4.0,,
252,128,2,300,50,0.001,0.0,SAGE,mean,True,0.1,,,1e-05,10.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,4.0,,
300,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HeteroGNN,no,no,3.0,,
300,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.1,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.1,10.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,mean,True,0.1,,,1e-05,15.0,CosineAnnealingLR,Adam,HeteroGNN,no,no,,,
300,128,2,300,50,0.001,0.0,SAGE,sum,True,0.1,5.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,,,
300,32,2,300,50,0.001,0.0005,Transformer,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,3.0,,
300,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.1,,,1e-05,10.0,CosineAnnealingLR,AdamW,HeteroGNN,no,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,sum,True,0.1,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,no,no,,,
